,Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
3314,24,1280448000000000000,1387517.63,0,75.91,2.932,132.5983871,8.117
3315,24,1275955200000000000,1442819.28,0,74.54,2.942,132.6141935,8.117
3316,24,1281657600000000000,1384243.75,0,74.17,2.923,132.63,8.117
3317,24,1282262400000000000,1375307.54,0,72.17,2.913,132.6616129,8.117
3318,24,1282867200000000000,1350059.35,0,67.0,2.885,132.6932258,8.117
3319,24,1268092800000000000,1366381.6,0,73.52,2.86,132.7248387,8.117
3320,24,1286582400000000000,1474498.59,1,67.11,2.837,132.7564516,8.117
3321,24,1284681600000000000,1273295.46,0,60.31,2.846,132.7670667,8.117
3322,24,1285286400000000000,1169413.27,0,64.3,2.837,132.7619333,8.117
3323,24,1263081600000000000,1215273.2,0,66.88,2.84,132.7568,8.275
3324,24,1281398400000000000,1361944.94,0,54.82,2.903,132.7516667,8.275
3325,24,1287100800000000000,1300806.74,0,52.83,2.999,132.7633548,8.275
3326,24,1287705600000000000,1234875.33,0,48.69,3.049,132.8170968,8.275
3327,24,1288310400000000000,1244925.94,0,57.29,3.055,132.8708387,8.275
3328,24,1273536000000000000,1285358.01,0,42.2,3.049,132.9245806,8.275
3329,24,1292025600000000000,1312877.01,0,41.76,3.065,132.9783226,8.275
3330,24,1290124800000000000,1277150.6,0,45.63,3.138,132.9172,8.275
3331,24,1290729600000000000,1779276.51,1,41.92,3.186,132.8369333,8.275
3332,24,1268352000000000000,1413302.7,0,37.08,3.2,132.7566667,8.275
3333,24,1286841600000000000,1593012.75,0,27.11,3.255,132.6764,8.275
3334,24,1292544000000000000,1663525.77,0,27.99,3.301,132.6804516,8.275
3335,24,1293148800000000000,2386015.75,0,27.74,3.309,132.7477419,8.275
3336,24,1293753600000000000,1208600.05,1,25.9,3.336,132.8150323,8.275
3337,24,1309478400000000000,1178641.71,0,30.72,3.351,132.8823226,8.252
3338,24,1294963200000000000,1167740.2,0,22.41,3.367,132.9510645,8.252
3339,24,1295568000000000000,1107170.39,0,23.69,3.391,133.0285161,8.252
3340,24,1296172800000000000,1126921.34,0,17.91,3.402,133.1059677,8.252
3341,24,1301702400000000000,1225182.04,0,23.83,3.4,133.1834194,8.252
3343,24,1297987200000000000,1360150.12,0,34.04,3.42,133.3701429,8.252
3344,24,1298592000000000000,1235121.33,0,26.09,3.452,133.4921429,8.252
3345,24,1301788800000000000,1346994.53,0,31.36,3.605,133.6141429,8.252
3347,24,1300406400000000000,1168397.26,0,43.39,3.796,133.8492258,8.252
3348,24,1301011200000000000,1158693.12,0,36.88,3.789,133.9587419,8.252
3349,24,1294099200000000000,1163803.3,0,35.73,3.811,134.0682581,8.212
3350,24,1312416000000000000,1273670.32,0,44.7,3.895,134.1777742,8.212
3351,24,1302825600000000000,1245576.65,0,52.36,3.981,134.2784667,8.212
3352,24,1303430400000000000,1372484.9,0,46.0,4.061,134.3571,8.212
3353,24,1304035200000000000,1197761.17,0,60.48,4.117,134.4357333,8.212
3354,24,1307232000000000000,1339630.35,0,55.75,4.192,134.5143667,8.212
3355,24,1305244800000000000,1311950.16,0,58.49,4.211,134.593,8.212
3356,24,1305849600000000000,1234281.7,0,59.84,4.202,134.6803871,8.212
3357,24,1306454400000000000,1311153.72,0,65.74,4.134,134.7677742,8.212
3358,24,1299369600000000000,1554837.62,0,73.12,4.069,134.8551613,8.212
3360,24,1308268800000000000,1320359.23,0,64.34,3.989,135.0837333,8.212
3361,24,1308873600000000000,1304850.67,0,68.88,3.964,135.2652667,8.212
3362,24,1294358400000000000,1445596.61,0,70.27,3.916,135.4468,8.358
3363,24,1312675200000000000,1567340.07,0,72.56,3.886,135.6283333,8.358
3364,24,1310688000000000000,1356938.95,0,74.43,3.915,135.7837419,8.358
3365,24,1311292800000000000,1357672.24,0,79.29,3.972,135.8738387,8.358
3366,24,1311897600000000000,1310973.06,0,74.84,4.004,135.9639355,8.358
3367,24,1304812800000000000,1417616.81,0,74.64,4.02,136.0540323,8.358
3369,24,1313712000000000000,1352039.88,0,69.93,3.942,136.183129,8.358
3370,24,1314316800000000000,1402372.09,0,69.94,3.906,136.2136129,8.358
3371,24,1297209600000000000,1196105.44,0,68.14,3.879,136.2440968,8.358
3372,24,1315526400000000000,1527455.19,1,68.32,3.93,136.2745806,8.358
3373,24,1316131200000000000,1227535.97,0,65.56,3.937,136.3145,8.358
3376,24,1310256000000000000,1405914.39,0,53.87,3.775,136.472,8.454
3380,24,1302480000000000000,1385860.38,0,39.87,3.738,136.475129,8.454
3384,24,1297468800000000000,1335647.1,0,47.21,3.666,136.4909333,8.454
3385,24,1315785600000000000,1529615.54,0,42.3,3.627,136.5030667,8.454
3432,25,1272758400000000000,677231.63,0,21.1,2.784,204.2471935,8.187
3433,25,1291248000000000000,583364.02,1,19.64,2.773,204.3857472,8.187
3434,25,1266537600000000000,676260.67,0,24.16,2.745,204.4321004,8.187
3435,25,1267142400000000000,628516.57,0,29.16,2.754,204.4630869,8.187
3436,25,1272844800000000000,665750.06,0,29.45,2.777,204.4940734,8.187
3437,25,1291334400000000000,660619.99,0,40.05,2.818,204.5250598,8.187
3438,25,1268956800000000000,659795.84,0,45.0,2.844,204.3782258,8.187
3439,25,1269561600000000000,696687.6,0,45.84,2.854,204.201755,8.187
3440,25,1265241600000000000,822486.37,0,47.2,2.85,204.0252842,7.856
3441,25,1283558400000000000,712647.97,0,61.36,2.869,203.8488134,7.856
3442,25,1271376000000000000,715311.6,0,52.16,2.899,203.7307486,7.856
3443,25,1271980800000000000,694531.72,0,46.12,2.902,203.6905586,7.856
3444,25,1272585600000000000,706924.02,0,50.97,2.921,203.6503685,7.856
3445,25,1278288000000000000,724468.97,0,63.67,2.966,203.6101784,7.856
3446,25,1273795200000000000,698073.95,0,50.27,2.982,203.6133915,7.856
3447,25,1274400000000000000,704113.22,0,57.17,2.958,203.8770235,7.856
3448,25,1275004800000000000,792442.54,0,69.31,2.899,204.1406556,7.856
3449,25,1270512000000000000,764155.44,0,69.22,2.847,204.4042877,7.856
3450,25,1289001600000000000,737163.2,0,63.68,2.809,204.6679198,7.856
3451,25,1276819200000000000,780444.94,0,69.56,2.78,204.670036,7.856
3452,25,1277424000000000000,737569.14,0,72.17,2.808,204.5675459,7.856
3453,25,1265500800000000000,759407.87,0,66.42,2.815,204.4650559,7.527
3454,25,1283817600000000000,719591.13,0,75.24,2.793,204.3625658,7.527
3455,25,1279238400000000000,726997.84,0,73.43,2.783,204.3571656,7.527
3456,25,1279843200000000000,665290.93,0,75.37,2.771,204.4812188,7.527
3457,25,1280448000000000000,682124.34,0,71.99,2.781,204.605272,7.527
3458,25,1275955200000000000,699464.43,0,71.79,2.784,204.7293252,7.527
3459,25,1281657600000000000,686072.39,0,72.73,2.805,204.8533784,7.527
3460,25,1282262400000000000,724499.81,0,71.81,2.779,204.8217044,7.527
3461,25,1282867200000000000,711461.95,0,67.15,2.755,204.7900305,7.527
3462,25,1268092800000000000,685700.08,0,71.17,2.715,204.7583566,7.527
3463,25,1286582400000000000,655811.95,1,61.14,2.699,204.7266827,7.527
3464,25,1284681600000000000,628989.88,0,60.13,2.706,204.7513279,7.527
3465,25,1285286400000000000,607819.33,0,65.06,2.713,204.8182126,7.527
3466,25,1263081600000000000,658640.14,0,57.56,2.707,204.8850973,7.484
3467,25,1281398400000000000,674283.86,0,48.46,2.764,204.951982,7.484
3468,25,1287100800000000000,616094.72,0,54.09,2.868,205.0137637,7.484
3469,25,1287705600000000000,661644.19,0,46.73,2.917,205.0627881,7.484
3470,25,1288310400000000000,674458.03,0,55.72,2.921,205.1118126,7.484
3471,25,1273536000000000000,696314.53,0,38.8,2.917,205.160837,7.484
3472,25,1292025600000000000,713250.08,0,40.68,2.931,205.2098614,7.484
3473,25,1290124800000000000,718056.73,0,42.72,3.0,205.0992811,7.484
3474,25,1290729600000000000,1115240.61,1,43.43,3.039,204.9621,7.484
3475,25,1268352000000000000,885572.96,0,32.41,3.046,204.8249189,7.484
3476,25,1286841600000000000,964729.18,0,22.65,3.109,204.6877378,7.484
3477,25,1292544000000000000,1047707.59,0,21.6,3.14,204.6321194,7.484
3478,25,1293148800000000000,1295391.19,0,22.94,3.141,204.6376731,7.484
3479,25,1293753600000000000,623092.54,1,25.89,3.179,204.6432267,7.484
3480,25,1309478400000000000,558794.63,0,29.0,3.193,204.6487803,7.343
3481,25,1294963200000000000,572360.83,0,18.3,3.205,204.7026042,7.343
3482,25,1295568000000000000,568093.57,0,23.21,3.229,205.0460497,7.343
3483,25,1296172800000000000,600448.69,0,18.92,3.237,205.3894952,7.343
3484,25,1301702400000000000,639830.45,0,23.94,3.231,205.7329407,7.343
3486,25,1297987200000000000,634637.03,0,38.42,3.245,206.3694701,7.343
3487,25,1298592000000000000,570816.34,0,28.36,3.274,206.6424093,7.343
3488,25,1301788800000000000,640912.18,0,31.59,3.433,206.9153485,7.343
3490,25,1300406400000000000,603393.64,0,40.94,3.631,207.4283845,7.343
3491,25,1301011200000000000,616324.24,0,38.51,3.625,207.6553444,7.343
3492,25,1294099200000000000,618377.79,0,28.5,3.638,207.8823043,7.287
3493,25,1312416000000000000,648606.13,0,42.11,3.72,208.1092642,7.287
3494,25,1302825600000000000,674562.45,0,51.43,3.821,208.3172811,7.287
3495,25,1303430400000000000,756588.42,0,45.87,3.892,208.4779405,7.287
3496,25,1304035200000000000,649245.0,0,58.43,3.962,208.6386,7.287
3497,25,1307232000000000000,659446.55,0,49.5,4.046,208.7992595,7.287
3498,25,1305244800000000000,684783.15,0,60.1,4.066,208.9599189,7.287
3499,25,1305849600000000000,677971.33,0,56.56,4.062,208.7583165,7.287
3500,25,1306454400000000000,718373.94,0,67.18,3.985,208.556714,7.287
3501,25,1299369600000000000,737551.74,0,70.69,3.922,208.3551116,7.287
3503,25,1308268800000000000,717373.43,0,63.58,3.842,208.1265604,7.287
3504,25,1308873600000000000,699270.1,0,70.71,3.804,208.2306018,7.287
3505,25,1294358400000000000,706206.86,0,66.61,3.748,208.3346432,7.274
3506,25,1312675200000000000,698529.64,0,71.64,3.711,208.4386847,7.274
3507,25,1310688000000000000,680510.23,0,72.67,3.76,208.5309337,7.274
3508,25,1311292800000000000,670854.96,0,78.1,3.811,208.5937018,7.274
3509,25,1311897600000000000,668390.82,0,74.72,3.829,208.6564699,7.274
3510,25,1304812800000000000,679706.01,0,74.0,3.842,208.719238,7.274
3512,25,1313712000000000000,688958.75,0,68.09,3.747,208.8424359,7.274
3513,25,1314316800000000000,726422.55,0,66.8,3.704,208.902476,7.274
3514,25,1297209600000000000,699779.0,0,67.2,3.703,208.9625161,7.274
3515,25,1315526400000000000,673248.48,1,67.51,3.738,209.0225562,7.274
3516,25,1316131200000000000,628720.46,0,62.05,3.742,209.1893892,7.274
3519,25,1310256000000000000,671522.87,0,50.82,3.583,210.1170595,7.082
3523,25,1302480000000000000,718393.61,0,40.88,3.551,210.8364551,7.082
3527,25,1297468800000000000,878314.57,0,42.85,3.452,211.6394306,7.082
3528,25,1315785600000000000,916446.02,0,38.69,3.415,211.8667856,7.082
3575,26,1272758400000000000,1034119.21,0,9.55,2.788,131.5279032,8.488
3576,26,1291248000000000000,1015684.09,1,18.14,2.771,131.5866129,8.488
3577,26,1266537600000000000,999348.55,0,22.62,2.747,131.637,8.488
3578,26,1267142400000000000,855385.01,0,27.32,2.753,131.686,8.488
3579,26,1272844800000000000,1005669.58,0,28.6,2.766,131.735,8.488
3580,26,1291334400000000000,963382.09,0,31.1,2.805,131.784,8.488
3581,26,1268956800000000000,903366.55,0,35.34,2.834,131.8242903,8.488
3582,26,1269561600000000000,893613.0,0,35.26,2.831,131.863129,8.488
3583,26,1265241600000000000,1029849.2,0,36.53,2.826,131.9019677,8.512
3584,26,1283558400000000000,1022293.81,0,50.13,2.849,131.9408065,8.512
3585,26,1271376000000000000,905548.38,0,36.6,2.885,131.9809,8.512
3586,26,1271980800000000000,881930.87,0,39.68,2.895,132.0226667,8.512
3587,26,1272585600000000000,904503.85,0,40.56,2.935,132.0644333,8.512
3588,26,1278288000000000000,1074479.73,0,54.72,2.981,132.1062,8.512
3589,26,1273795200000000000,972663.59,0,39.08,2.983,132.152129,8.512
3590,26,1274400000000000000,986765.01,0,50.81,2.961,132.2230323,8.512
3591,26,1275004800000000000,1069851.59,0,61.65,2.906,132.2939355,8.512
3592,26,1270512000000000000,1003202.66,0,58.46,2.857,132.3648387,8.512
3593,26,1289001600000000000,1073862.59,0,51.62,2.83,132.4357419,8.512
3594,26,1276819200000000000,1001286.67,0,53.62,2.805,132.4733333,8.512
3595,26,1277424000000000000,976242.09,0,63.78,2.81,132.4976,8.512
3596,26,1265500800000000000,1078455.48,0,58.9,2.815,132.5218667,8.445
3597,26,1283817600000000000,1122356.53,0,71.08,2.806,132.5461333,8.445
3598,26,1279238400000000000,1028151.72,0,67.66,2.796,132.5667742,8.445
3599,26,1279843200000000000,971615.62,0,65.4,2.784,132.5825806,8.445
3600,26,1280448000000000000,1005324.28,0,63.79,2.792,132.5983871,8.445
3601,26,1275955200000000000,1125329.77,0,62.93,2.792,132.6141935,8.445
3602,26,1281657600000000000,1011938.29,0,61.58,2.81,132.63,8.445
3603,26,1282262400000000000,1007385.36,0,62.68,2.796,132.6616129,8.445
3604,26,1282867200000000000,977322.52,0,57.23,2.77,132.6932258,8.445
3605,26,1268092800000000000,1037549.71,0,66.93,2.735,132.7248387,8.445
3606,26,1286582400000000000,1042226.3,1,54.82,2.717,132.7564516,8.445
3607,26,1284681600000000000,923473.7,0,50.08,2.716,132.7670667,8.445
3608,26,1285286400000000000,868636.3,0,52.47,2.718,132.7619333,8.445
3609,26,1263081600000000000,923221.52,0,57.8,2.717,132.7568,8.149
3610,26,1281398400000000000,1001069.52,0,46.81,2.776,132.7516667,8.149
3611,26,1287100800000000000,937956.89,0,39.93,2.878,132.7633548,8.149
3612,26,1287705600000000000,916522.66,0,36.13,2.919,132.8170968,8.149
3613,26,1288310400000000000,895069.88,0,40.3,2.938,132.8708387,8.149
3614,26,1273536000000000000,970224.51,0,30.51,2.938,132.9245806,8.149
3615,26,1292025600000000000,971193.01,0,37.51,2.961,132.9783226,8.149
3616,26,1290124800000000000,901972.7,0,36.73,3.03,132.9172,8.149
3617,26,1290729600000000000,1286833.62,1,28.11,3.07,132.8369333,8.149
3618,26,1268352000000000000,1016143.64,0,27.73,3.065,132.7566667,8.149
3619,26,1286841600000000000,1149612.04,0,16.6,3.132,132.6764,8.149
3620,26,1292544000000000000,1196813.33,0,20.61,3.139,132.6804516,8.149
3621,26,1293148800000000000,1573982.47,0,21.81,3.15,132.7477419,8.149
3622,26,1293753600000000000,877268.29,1,18.73,3.177,132.8150323,8.149
3623,26,1309478400000000000,938149.21,0,21.13,3.193,132.8823226,7.907
3624,26,1294963200000000000,812323.29,0,16.7,3.215,132.9510645,7.907
3625,26,1295568000000000000,809833.21,0,12.98,3.232,133.0285161,7.907
3626,26,1296172800000000000,817485.14,0,5.54,3.243,133.1059677,7.907
3627,26,1301702400000000000,911807.02,0,11.17,3.24,133.1834194,7.907
3629,26,1297987200000000000,981978.02,0,19.63,3.263,133.3701429,7.907
3630,26,1298592000000000000,910298.44,0,16.3,3.281,133.4921429,7.907
3631,26,1301788800000000000,945643.17,0,14.31,3.437,133.6141429,7.907
3633,26,1300406400000000000,887426.12,0,31.76,3.634,133.8492258,7.907
3634,26,1301011200000000000,866566.54,0,22.99,3.624,133.9587419,7.907
3635,26,1294099200000000000,849231.61,0,22.99,3.638,134.0682581,7.818
3636,26,1312416000000000000,985229.81,0,29.09,3.72,134.1777742,7.818
3637,26,1302825600000000000,863266.12,0,39.46,3.823,134.2784667,7.818
3638,26,1303430400000000000,921700.61,0,33.81,3.919,134.3571,7.818
3639,26,1304035200000000000,873450.29,0,47.17,3.988,134.4357333,7.818
3640,26,1307232000000000000,1024778.23,0,45.0,4.078,134.5143667,7.818
3641,26,1305244800000000000,941008.85,0,48.2,4.095,134.593,7.818
3642,26,1305849600000000000,938334.62,0,48.86,4.101,134.6803871,7.818
3643,26,1306454400000000000,996723.58,0,56.74,4.034,134.7677742,7.818
3644,26,1299369600000000000,1054454.4,0,60.49,3.973,134.8551613,7.818
3646,26,1308268800000000000,981646.46,0,54.5,3.873,135.0837333,7.818
3647,26,1308873600000000000,997474.93,0,56.94,3.851,135.2652667,7.818
3648,26,1294358400000000000,1070119.09,0,59.89,3.815,135.4468,7.767
3649,26,1312675200000000000,1133807.03,0,63.34,3.784,135.6283333,7.767
3650,26,1310688000000000000,1021534.7,0,64.43,3.827,135.7837419,7.767
3651,26,1311292800000000000,1017867.8,0,69.52,3.882,135.8738387,7.767
3652,26,1311897600000000000,1005360.5,0,63.32,3.898,135.9639355,7.767
3653,26,1304812800000000000,1107552.43,0,63.16,3.903,136.0540323,7.767
3655,26,1313712000000000000,1021766.75,0,60.58,3.82,136.183129,7.767
3656,26,1314316800000000000,1064617.62,0,61.1,3.796,136.2136129,7.767
3657,26,1297209600000000000,1040143.14,0,59.67,3.784,136.2440968,7.767
3658,26,1315526400000000000,1069710.97,1,60.98,3.809,136.2745806,7.767
3659,26,1316131200000000000,951569.84,0,55.19,3.809,136.3145,7.767
3662,26,1310256000000000000,1130022.99,0,46.84,3.633,136.472,7.598
3666,26,1302480000000000000,988950.75,0,31.7,3.586,136.475129,7.598
3670,26,1297468800000000000,1012498.49,0,36.74,3.501,136.4909333,7.598
3671,26,1315785600000000000,1148987.46,0,34.24,3.47,136.5030667,7.598
3718,27,1272758400000000000,1874289.79,0,27.19,2.954,135.3524608,8.237
3719,27,1291248000000000000,1745362.72,1,29.81,2.94,135.4113076,8.237
3720,27,1266537600000000000,1945070.33,0,32.44,2.909,135.4657781,8.237
3721,27,1267142400000000000,1390934.27,0,36.0,2.91,135.5195191,8.237
3722,27,1272844800000000000,1313729.72,0,38.07,2.919,135.5732602,8.237
3723,27,1291334400000000000,1925113.12,0,45.98,2.938,135.6270013,8.237
3724,27,1268956800000000000,1700627.97,0,49.04,2.96,135.6682247,8.237
3725,27,1269561600000000000,1836714.84,0,52.34,2.963,135.7073618,8.237
3726,27,1265241600000000000,2053952.97,0,46.9,2.957,135.7464988,8.058
3727,27,1283558400000000000,1955814.13,0,62.62,2.992,135.7856359,8.058
3728,27,1271376000000000000,1857500.96,0,54.95,3.01,135.82725,8.058
3729,27,1271980800000000000,1850205.47,0,53.91,3.021,135.8721667,8.058
3730,27,1272585600000000000,1805885.04,0,53.55,3.042,135.9170833,8.058
3731,27,1278288000000000000,1939458.84,0,69.02,3.095,135.962,8.058
3732,27,1273795200000000000,1842465.78,0,53.82,3.112,136.010394,8.058
3733,27,1274400000000000000,1836595.58,0,63.31,3.096,136.0796521,8.058
3734,27,1275004800000000000,1962468.67,0,67.88,3.046,136.1489101,8.058
3735,27,1270512000000000000,2073102.59,0,74.29,3.006,136.2181682,8.058
3736,27,1289001600000000000,1873812.93,0,68.9,2.972,136.2874263,8.058
3737,27,1276819200000000000,1887182.27,0,70.0,2.942,136.3243393,8.058
3738,27,1277424000000000000,1962625.01,0,78.02,2.958,136.3483143,8.058
3739,27,1265500800000000000,2024554.1,0,76.25,2.958,136.3722893,7.982
3740,27,1283817600000000000,2119163.01,0,82.69,2.94,136.3962643,7.982
3741,27,1279238400000000000,1880691.64,0,78.26,2.933,136.4179827,7.982
3742,27,1279843200000000000,1808250.71,0,81.56,2.924,136.4366924,7.982
3743,27,1280448000000000000,1816489.53,0,79.78,2.932,136.4554021,7.982
3744,27,1275955200000000000,1908036.68,0,77.45,2.942,136.4741118,7.982
3745,27,1281657600000000000,1864436.12,0,77.36,2.923,136.4928214,7.982
3746,27,1282262400000000000,1936878.46,0,75.16,2.913,136.5249182,7.982
3747,27,1282867200000000000,1870684.21,0,70.31,2.885,136.557015,7.982
3748,27,1268092800000000000,1908110.9,0,78.52,2.86,136.5891118,7.982
3749,27,1286582400000000000,1913494.81,1,70.38,2.837,136.6212085,7.982
3750,27,1284681600000000000,1629978.46,0,64.5,2.846,136.6338071,7.982
3751,27,1285286400000000000,1597002.71,0,67.08,2.837,136.6317821,7.982
3752,27,1263081600000000000,1543532.83,0,70.19,2.84,136.6297571,8.021
3753,27,1281398400000000000,1707662.87,0,57.78,2.903,136.6277321,8.021
3754,27,1287100800000000000,1728388.2,0,58.38,2.999,136.6401935,8.021
3755,27,1287705600000000000,1693935.29,0,52.82,3.049,136.688871,8.021
3756,27,1288310400000000000,1688955.49,0,61.02,3.055,136.7375484,8.021
3757,27,1273536000000000000,1686010.02,0,45.91,3.049,136.7862258,8.021
3758,27,1292025600000000000,1828010.25,0,45.9,3.065,136.8349032,8.021
3759,27,1290124800000000000,1704785.74,0,50.81,3.138,136.7715714,8.021
3760,27,1290729600000000000,2627910.75,1,46.67,3.186,136.6895714,8.021
3761,27,1268352000000000000,1884343.67,0,41.81,3.2,136.6075714,8.021
3762,27,1286841600000000000,2139733.68,0,30.83,3.255,136.5255714,8.021
3763,27,1292544000000000000,2350098.36,0,31.62,3.301,136.5292811,8.021
3764,27,1293148800000000000,3078162.08,0,31.34,3.309,136.597273,8.021
3765,27,1293753600000000000,1440963.0,1,29.59,3.336,136.665265,8.021
3766,27,1309478400000000000,1568159.48,0,34.42,3.351,136.7332569,7.827
3767,27,1294963200000000000,1532308.62,0,25.7,3.367,136.803477,7.827
3768,27,1295568000000000000,1517029.9,0,30.13,3.391,136.8870657,7.827
3769,27,1296172800000000000,1421111.55,0,23.64,3.402,136.9706544,7.827
3770,27,1301702400000000000,1628100.79,0,28.7,3.4,137.0542431,7.827
3772,27,1297987200000000000,1709365.19,0,39.32,3.42,137.2511849,7.827
3773,27,1298592000000000000,1688935.71,0,33.05,3.452,137.3764439,7.827
3774,27,1301788800000000000,1656130.67,0,36.99,3.605,137.5017028,7.827
3776,27,1300406400000000000,1624539.21,0,46.65,3.796,137.7398929,7.827
3777,27,1301011200000000000,1554651.08,0,40.11,3.789,137.8478929,7.827
3778,27,1294099200000000000,1628868.28,0,37.27,3.811,137.9558929,7.725
3779,27,1312416000000000000,1689844.18,0,46.87,3.895,138.0638929,7.725
3780,27,1302825600000000000,1727175.61,0,52.24,3.981,138.1646952,7.725
3781,27,1303430400000000000,1921655.48,0,50.02,4.061,138.2475036,7.725
3782,27,1304035200000000000,1642074.64,0,61.71,4.117,138.3303119,7.725
3783,27,1307232000000000000,1757041.96,0,56.48,4.192,138.4131202,7.725
3784,27,1305244800000000000,1763545.32,0,60.07,4.211,138.4959286,7.725
3785,27,1305849600000000000,1725268.56,0,60.22,4.202,138.587106,7.725
3786,27,1306454400000000000,1820723.17,0,66.43,4.134,138.6782834,7.725
3787,27,1299369600000000000,2053708.01,0,74.17,4.069,138.7694608,7.725
3789,27,1308268800000000000,1814740.09,0,67.03,3.989,139.0028333,7.725
3790,27,1308873600000000000,1811455.15,0,72.02,3.964,139.1832917,7.725
3791,27,1294358400000000000,1949983.93,0,73.76,3.916,139.36375,7.85
3792,27,1312675200000000000,2000055.27,0,76.87,3.886,139.5442083,7.85
3793,27,1310688000000000000,1762155.79,0,77.83,3.915,139.7006325,7.85
3794,27,1311292800000000000,1754879.45,0,82.28,3.972,139.7969712,7.85
3795,27,1311897600000000000,1744879.06,0,79.41,4.004,139.8933099,7.85
3796,27,1304812800000000000,1747289.53,0,78.14,4.02,139.9896486,7.85
3798,27,1313712000000000000,1781905.24,0,72.97,3.942,140.1289205,7.85
3799,27,1314316800000000000,2034400.78,0,72.88,3.906,140.1629528,7.85
3800,27,1297209600000000000,1511717.53,0,71.44,3.879,140.196985,7.85
3801,27,1315526400000000000,1911470.84,1,70.93,3.93,140.2310173,7.85
3802,27,1316131200000000000,1613773.9,0,69.65,3.937,140.2735,7.85
3805,27,1310256000000000000,1672339.27,0,56.91,3.775,140.43475,7.906
3809,27,1302480000000000000,1621109.3,0,44.46,3.738,140.4279758,7.906
3813,27,1297468800000000000,1806924.74,0,50.55,3.666,140.4307857,7.906
3814,27,1315785600000000000,2014665.98,0,46.28,3.627,140.4397857,7.906
3861,28,1272758400000000000,1672352.29,0,49.47,2.962,126.4420645,13.975
3862,28,1291248000000000000,1558968.49,1,47.87,2.946,126.4962581,13.975
3863,28,1266537600000000000,1491300.42,0,54.83,2.915,126.5262857,13.975
3864,28,1267142400000000000,1542173.33,0,50.23,2.825,126.5522857,13.975
3865,28,1272844800000000000,1608435.45,0,53.77,2.987,126.5782857,13.975
3866,28,1291334400000000000,1326877.11,0,50.11,2.925,126.6042857,13.975
3867,28,1268956800000000000,1279819.43,0,59.57,3.054,126.6066452,13.975
3868,28,1269561600000000000,1245268.77,0,60.06,3.083,126.6050645,13.975
3869,28,1265241600000000000,1441559.4,0,59.84,3.086,126.6034839,14.099
3870,28,1283558400000000000,1382359.21,0,59.25,3.09,126.6019032,14.099
3871,28,1271376000000000000,1268240.66,0,64.95,3.109,126.5621,14.099
3872,28,1271980800000000000,1244177.21,0,64.55,3.05,126.4713333,14.099
3873,28,1272585600000000000,1186971.02,0,67.38,3.105,126.3805667,14.099
3874,28,1278288000000000000,1532893.22,0,70.15,3.127,126.2898,14.099
3875,28,1273795200000000000,1245898.73,0,68.44,3.145,126.2085484,14.099
3876,28,1274400000000000000,1217923.71,0,76.2,3.12,126.1843871,14.099
3877,28,1275004800000000000,1176588.25,0,67.84,3.058,126.1602258,14.099
3878,28,1270512000000000000,1543678.02,0,81.39,2.941,126.1360645,14.099
3879,28,1289001600000000000,1348995.17,0,90.84,2.949,126.1119032,14.099
3880,28,1276819200000000000,1267619.06,0,81.06,3.043,126.114,14.099
3881,28,1277424000000000000,1231025.07,0,87.27,3.084,126.1266,14.099
3882,28,1265500800000000000,1399960.15,0,91.98,3.105,126.1392,14.18
3883,28,1283817600000000000,1340293.87,0,90.37,3.1,126.1518,14.18
3884,28,1279238400000000000,1225336.41,0,97.18,3.094,126.1498065,14.18
3885,28,1279843200000000000,1205884.98,0,99.22,3.112,126.1283548,14.18
3886,28,1280448000000000000,1150204.71,0,96.31,3.017,126.1069032,14.18
3887,28,1275955200000000000,1523101.38,0,92.95,3.123,126.0854516,14.18
3888,28,1281657600000000000,1218688.09,0,87.01,3.159,126.064,14.18
3889,28,1282262400000000000,1195897.6,0,92.81,3.041,126.0766452,14.18
3890,28,1282867200000000000,1191585.92,0,93.19,3.129,126.0892903,14.18
3891,28,1268092800000000000,1523410.71,0,83.12,3.087,126.1019355,14.18
3892,28,1286582400000000000,1246062.17,1,83.63,3.044,126.1145806,14.18
3893,28,1284681600000000000,1159812.35,0,82.45,3.028,126.1454667,14.18
3894,28,1285286400000000000,1111797.21,0,81.77,2.939,126.1900333,14.18
3895,28,1263081600000000000,1203080.41,0,85.2,3.001,126.2346,14.313
3896,28,1281398400000000000,1334571.87,0,71.82,3.013,126.2791667,14.313
3897,28,1287100800000000000,1158062.99,0,75.0,2.976,126.3266774,14.313
3898,28,1287705600000000000,1120619.32,0,68.85,3.014,126.3815484,14.313
3899,28,1288310400000000000,1231688.48,0,61.09,3.016,126.4364194,14.313
3900,28,1273536000000000000,1501663.26,0,65.49,3.129,126.4912903,14.313
3901,28,1292025600000000000,1266460.45,0,57.79,3.13,126.5461613,14.313
3902,28,1290124800000000000,1179315.72,0,58.18,3.161,126.6072,14.313
3903,28,1290729600000000000,1937033.5,1,47.66,3.162,126.6692667,14.313
3904,28,1268352000000000000,1447916.29,0,43.33,3.041,126.7313333,14.313
3905,28,1286841600000000000,1466164.49,0,50.01,3.203,126.7934,14.313
3906,28,1292544000000000000,1510443.62,0,52.77,3.236,126.8794839,14.313
3907,28,1293148800000000000,2026026.39,0,52.02,3.236,126.9835806,14.313
